Time,Channel A
(s),(V)

1.47439996,-1.02401805
1.47444996,-1.00570691
1.47449996,-1.02401805
1.47454996,-1.00570691
1.47459996,-1.02401805
1.47464996,-1.04226816
1.47469996,-1.00570691
1.47474996,-1.02401805
1.47479996,-1.00570691
1.47484996,-1.00570691
1.47489996,-1.02401805
1.47494996,-1.00570691
1.47499996,-1.00570691
1.47504996,-1.00570691
1.47509996,-1.00570691
1.47514996,-1.00570691
1.47519996,-1.00570691
1.47524996,-1.02401805
1.47529996,-1.00570691
1.47534996,-1.02401805
1.47539996,-1.02401805
1.47544996,-1.00570691
1.47549996,-1.00570691
1.47554996,-1.00570691
1.47559996,-1.00570691
1.47564996,-1.02401805
1.47569996,-1.00570691
1.47574996,-1.02401805
1.47579996,-1.02401805
1.47584996,-1.00570691
1.47589996,-1.00570691
1.47594996,-1.00570691
1.47599996,-1.00570691
1.47604996,-1.02401805
1.47609996,-1.00570691
1.47614996,-1.00570691
1.47619996,-1.00570691
1.47624996,-1.02401805
1.47629996,-1.00570691
1.47634996,-1.00570691
1.47639996,-1.00570691
1.47644996,-1.02401805
1.47649996,-1.02401805
1.47654996,-1.02401805
1.47659996,-1.00570691
1.47664996,-1.00570691
1.47669996,-1.02401805
1.47674996,-1.00570691
1.47679996,-1.02401805
1.47684996,-1.00570691
1.47689996,-1.02401805
1.47694996,-1.00570691
1.47699996,-1.02401805
1.47704996,-1.00570691
1.47709996,-1.02401805
1.47714996,-1.02401805
1.47719996,-1.00570691
1.47724996,-1.00570691
1.47729996,-1.00570691
1.47734996,-1.02401805
1.47739996,-1.02401805
1.47744996,-0.98745692
1.47749996,-1.02401805
1.47754996,-1.02401805
1.47759996,-1.00570691
1.47764996,-1.00570691
1.47769996,-1.02401805
1.47774996,-1.02401805
1.47779996,-1.00570691
1.47784996,-1.00570691
1.47789996,-1.00570691
1.47794996,-1.00570691
1.47799996,-1.00570691
1.47804996,-1.02401805
1.47809996,-1.02401805
1.47814996,-1.00570691
1.47819996,-1.02401805
1.47824996,-1.00570691
1.47829996,-1.00570691
1.47834996,-1.00570691
1.47839996,-1.02401805
1.47844996,-1.02401805
1.47849996,-1.02401805
1.47854996,-1.04226816
1.47859996,-1.02401805
1.47864996,-1.00570691
1.47869996,-1.00570691
1.47874996,-1.00570691
1.47879996,-1.00570691
1.47884996,-1.02401805
1.47889996,-1.02401805
1.47894996,-1.00570691
1.47899996,-1.00570691
1.47904996,-1.02401805
1.47909996,-1.00570691
1.47914996,-1.00570691
1.47919996,-1.02401805
1.47924996,-1.02401805
1.47929996,-1.00570691
1.47934996,-1.02401805
1.47939996,-1.02401805
1.47944996,-1.02401805
1.47949996,-1.02401805
1.47954996,-1.00570691
1.47959996,-1.02401805
1.47964996,-1.02401805
1.47969996,-1.02401805
1.47974996,-1.00570691
1.47979996,-1.00570691
1.47984996,-1.00570691
1.47989996,-1.00570691
1.47994996,-1.02401805
1.47999996,-1.00570691
1.48004996,-1.02401805
1.48009996,-1.02401805
1.48014996,-1.00570691
1.48019996,-1.02401805
1.48024996,-1.00570691
1.48029996,-1.02401805
1.48034996,-1.00570691
1.48039996,-1.02401805
1.48044996,-1.00570691
1.48049996,-1.00570691
1.48054996,-1.00570691
1.48059996,-1.02401805
1.48064996,-1.00570691
1.48069996,-1.00570691
1.48074996,-1.02401805
1.48079996,-1.00570691
1.48084996,-1.00570691
1.48089996,-1.00570691
1.48094996,-1.02401805
1.48099996,-1.00570691
1.48104996,-1.02401805
1.48109996,-1.02401805
1.48114996,-1.00570691
1.48119996,-1.02401805
1.48124996,-1.00570691
1.48129996,-1.00570691
1.48134996,-1.04226816
1.48139996,-1.02401805
1.48144996,-1.00570691
1.48149996,-1.00570691
1.48154996,-1.00570691
1.48159996,-1.02401805
1.48164996,-1.00570691
1.48169996,-1.00570691
1.48174996,-1.02401805
1.48179996,-1.00570691
1.48184996,-1.02401805
1.48189996,-1.00570691
1.48194996,-1.02401805
1.48199996,-1.00570691
1.48204996,-1.02401805
1.48209996,-1.00570691
1.48214996,-1.00570691
1.48219996,-1.02401805
1.48224996,-1.02401805
1.48229996,-1.00570691
1.48234996,-1.00570691
1.48239996,-1.02401805
1.48244996,-1.02401805
1.48249996,-1.02401805
1.48254996,-1.02401805
1.48259996,-1.02401805
1.48264996,-1.02401805
1.48269996,-1.00570691
1.48274996,-1.02401805
1.48279996,-1.02401805
1.48284996,-1.00570691
1.48289996,-1.02401805
1.48294996,-1.00570691
1.48299996,-1.02401805
1.48304996,-1.00570691
1.48309996,-1.02401805
1.48314996,-1.02401805
1.48319996,-1.00570691
1.48324996,-1.00570691
1.48329996,-1.00570691
1.48334996,-1.02401805
1.48339996,-1.00570691
1.48344996,-1.02401805
1.48349996,-1.00570691
1.48354996,-1.02401805
1.48359996,-1.02401805
1.48364996,-1.02401805
1.48369996,-1.00570691
1.48374996,-1.02401805
1.48379996,-1.00570691
1.48384996,-1.02401805
1.48389996,-1.00570691
1.48394996,-1.02401805
1.48399996,-1.02401805
1.48404996,-1.00570691
1.48409996,-1.00570691
1.48414996,-1.00570691
1.48419996,-1.04226816
1.48424996,-1.02401805
1.48429996,-1.00570691
1.48434996,-1.00570691
1.48439996,-1.00570691
1.48444996,-1.02401805
1.48449996,-1.00570691
1.48454996,-1.00570691
1.48459996,-1.00570691
1.48464996,-1.00570691
1.48469996,-1.02401805
1.48474996,-1.02401805
1.48479996,-1.00570691
1.48484996,-1.00570691
1.48489996,-1.02401805
1.48494996,-1.00570691
1.48499996,-1.02401805
1.48504996,-1.00570691
1.48509996,-1.02401805
1.48514996,-1.00570691
1.48519996,-1.02401805
1.48524996,-1.00570691
1.48529996,-1.00570691
1.48534996,-1.02401805
1.48539996,-1.00570691
1.48544996,-1.00570691
1.48549996,-1.02401805
1.48554996,-1.02401805
1.48559996,-1.02401805
1.48564996,-1.02401805
1.48569996,-1.02401805
1.48574996,-1.00570691
1.48579996,-1.00570691
1.48584996,-1.00570691
1.48589996,-1.02401805
1.48594996,-1.00570691
1.48599996,-1.02401805
1.48604996,-1.00570691
1.48609996,-1.00570691
1.48614996,-1.00570691
1.48619996,-1.00570691
1.48624996,-1.02401805
1.48629996,-1.00570691
1.48634996,-1.00570691
1.48639996,-1.00570691
1.48644996,-1.00570691
1.48649996,-1.02401805
1.48654996,-1.02401805
1.48659996,-1.00570691
1.48664996,-1.00570691
1.48669996,-1.02401805
1.48674996,-1.02401805
1.48679996,-1.00570691
1.48684996,-1.00570691
1.48689996,-1.02401805
1.48694996,-1.02401805
1.48699996,-1.00570691
1.48704996,-1.04226816
1.48709996,-1.00570691
1.48714996,-1.00570691
1.48719996,-1.00570691
1.48724996,-1.00570691
1.48729996,-1.02401805
1.48734996,-1.02401805
1.48739996,-1.02401805
1.48744996,-1.00570691
1.48749996,-1.02401805
1.48754996,-1.00570691
1.48759996,-1.02401805
1.48764996,-1.00570691
1.48769996,-1.00570691
1.48774996,-1.02401805
1.48779996,-1.02401805
1.48784996,-1.00570691
1.48789996,-1.00570691
1.48794996,-1.02401805
1.48799996,-1.02401805
1.48804996,-1.02401805
1.48809996,-1.00570691
1.48814996,-1.00570691
1.48819996,-1.00570691
1.48824996,-1.00570691
1.48829996,-1.00570691
1.48834996,-1.02401805
1.48839996,-1.00570691
1.48844996,-1.02401805
1.48849996,-1.02401805
1.48854996,-1.00570691
1.48859996,-1.00570691
1.48864996,-1.00570691
1.48869996,-1.00570691
1.48874996,-1.00570691
1.48879996,-1.00570691
1.48884996,-1.00570691
1.48889996,-1.02401805
1.48894996,-1.02401805
1.48899996,-1.00570691
1.48904996,-1.02401805
1.48909996,-1.00570691
1.48914996,-1.00570691
1.48919996,-1.00570691
1.48924996,-1.00570691
1.48929996,-1.00570691
1.48934996,-1.00570691
1.48939996,-1.02401805
1.48944996,-1.00570691
1.48949996,-1.02401805
1.48954996,-1.02401805
1.48959996,-1.00570691
1.48964996,-1.02401805
1.48969996,-1.02401805
1.48974996,-1.00570691
1.48979996,-1.00570691
1.48984996,-1.00570691
1.48989996,-1.00570691
1.48994996,-1.00570691
1.48999996,-1.00570691
1.49004996,-1.02401805
1.49009996,-1.02401805
1.49014996,-1.00570691
1.49019996,-1.00570691
1.49024996,-1.02401805
1.49029996,-1.00570691
1.49034996,-1.02401805
1.49039996,-1.00570691
1.49044996,-1.02401805
1.49049996,-1.00570691
1.49054996,-1.00570691
1.49059996,-1.00570691
1.49064996,-1.00570691
1.49069996,-1.02401805
1.49074996,-1.02401805
1.49079996,-1.00570691
1.49084996,-1.02401805
1.49089996,-1.00570691
1.49094996,-1.00570691
1.49099996,-1.02401805
1.49104996,-1.00570691
1.49109996,-1.00570691
1.49114996,-1.02401805
1.49119996,-1.02401805
1.49124996,-1.00570691
1.49129996,-1.02401805
1.49134996,-1.00570691
1.49139996,-1.00570691
1.49144996,-1.00570691
1.49149996,-1.02401805
1.49154996,-1.00570691
1.49159996,-1.00570691
1.49164996,-1.02401805
1.49169996,-1.02401805
1.49174996,-1.00570691
1.49179996,-1.00570691
1.49184996,-1.02401805
1.49189996,-1.00570691
1.49194996,-1.00570691
1.49199996,-1.02401805
1.49204996,-1.02401805
1.49209996,-1.00570691
1.49214996,-1.00570691
1.49219996,-1.00570691
1.49224996,-1.00570691
1.49229996,-1.02401805
1.49234996,-1.00570691
1.49239996,-1.00570691
1.49244996,-1.02401805
1.49249996,-1.00570691
1.49254996,-1.00570691
1.49259996,-1.00570691
1.49264996,-1.00570691
1.49269996,-1.00570691
1.49274996,-1.00570691
1.49279996,-1.00570691
1.49284996,-1.02401805
1.49289996,-1.00570691
1.49294996,-1.00570691
1.49299996,-1.00570691
1.49304996,-1.00570691
1.49309996,-1.02401805
1.49314996,-1.00570691
1.49319996,-1.00570691
1.49324996,-1.00570691
1.49329996,-1.00570691
1.49334996,-1.02401805
1.49339996,-1.00570691
1.49344996,-1.00570691
1.49349996,-1.00570691
1.49354996,-1.00570691
1.49359996,-1.02401805
1.49364996,-1.02401805
1.49369996,-1.00570691
1.49374996,-1.00570691
1.49379996,-1.00570691
1.49384996,-1.02401805
1.49389996,-1.02401805
1.49394996,-1.00570691
1.49399996,-1.00570691
1.49404996,-1.02401805
1.49409996,-1.00570691
1.49414996,-1.00570691
1.49419996,-1.00570691
1.49424996,-1.00570691
1.49429996,-1.02401805
1.49434996,-1.00570691
1.49439996,-1.00570691
1.49444996,-1.02401805
1.49449996,-1.02401805
1.49454996,-1.00570691
1.49459996,-1.02401805
1.49464996,-1.00570691
1.49469996,-1.00570691
